movie_name,year,genre,plot
Bedtime Story,1964,Comedy,"Benson is a Casanova who despises women and invents all sorts of tricks to bed them and leave them. His favorite one is going through Germany posing as an American GI of Teutonic extraction. Whenever he spots a girl he likes, he takes a Polarod picture of her house, knocks on the door waving the photo and pretending to be on a pilgrimage to this very cottage his grandmother so vividly described. It is an infallible system for a hit-and-run seduction. Benson seems content with his game until he meets Jameson, a real operator who has learned to combine sex with money. Jameson poses as an exiled prince and not only gets women to share his bed but also to bestow their jewels on him for the sake of the counterrevolution. Benson decides to corner Jameson's market on sex plus finance. A contest develops, and whoever wins will dominate a small Riviera resort as ""King of the Mountain,"" the film's original title. Remade in 1988 as ""Dirty Rotten Scoundrels."""
Lost and Found,2008,"Animation, Adventure, Family","A magical tale of friendship and loneliness, which tells the story of a little boy who one day finds a penguin on his doorstep. Although at first he is unsure what to do, the boy becomes determined to help the penguin find his way back home... Even if that means rowing all the way to the South Pole!"
Walky Talky Hawky,1946,"Animation, Family, Short","Young Henery Hawk's father regretfully admits their family's shame: they hunt and eat chickens. Henery set off to find one, and comes across Foghorn Leghorn, where the loudmouth rooster is engaged in his favorite pastime, playing tricks on a grumpy dog."
The Marrying Man,1991,"Comedy, Music, Romance","Rich playboy Charley Pearl meets Vicki Anderson, singer at a nightclub in Las Vegas. But she's a gangster's-moll, Bugsy Siegel's, and when he finds the two of them in bed, he forces them to marry each other. Charley was going to marry his girlfriend but when she finds out about him and Vicki, she leaves him. And Vicki doesn't seem to be his kind of woman at all..."
Everyone Says I Love You,1996,"Comedy, Musical, Romance","Holden and Skylar are in love. Skylar lives with a large extended family in Manhattan. Her parents, Bob and Steffi, have been married for many years. Joe, a friend of theirs, has a daughter, DJ, with Steffi. After yet another relationship, Joe is alone again. He flees to Venice, where he meets Von, and makes her believe that he is the man of her dreams. However, their happiness is fake all the way, and Von returns to her husband. Steffi spends her time in philanthropy, and manages to break up Skylar and Holden by introducing Skylar to ex-con Charles Ferry."
Aethiree,2004,Comedy,Subramani poses as a goon to evict bachelor tenants from a Brahmin's house but ends up helping one of them to kidnap his lover from her marriage. He faces trouble when he kidnaps the wrong girl.
The Cat from Outer Space,1978,"Comedy, Family, Sci-Fi","A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that has special powers, including the ability to allow the cat to communicate with humans, has eluded the authorities and needs the help of a man named Frank in order to reclaim and repair his ship to get back home."
National Lampoon's Senior Trip,1995,"Adventure, Comedy","While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President loves it! Hence, the group must travel to Washington to meet the Main Man."
Lonely Wives,1931,"Comedy, Romance",A lonely husband whose wife has been away hires a lookalike impersonator to fill his place and fool his mother-in-law while he plays around with a pretty coquette. Confusion prevails when his wife returns that evening.
Truant Officer Donald,1941,"Animation, Family, Comedy","Donald catches his nephews swimming on a school day. He thinks he's made an easy catch, but the boys are much more resourceful than that. When he tries to smoke them out of their clubhouse, they put three roast turkeys in their bed and dress one boy as an angel."
The Lady Takes a Sailor,1949,"Comedy, Romance","Jennifer Smith heads a ""Consumer Reports""-type company and her reputation for honesty is her greatest asset. While out boating one day she encounters a secret prototype submarine piloted by Bill Craig. Trying to explain her absence after her boat sinks becomes very difficult as Bill and his cohorts attempt to discredit her story."
"Scotland, Pa.",2001,"Comedy, Crime","Joe McBeth is a hard-working but unambitious doofus who toils at a hamburger stand alongside his wife Pat, who has a significant edge in the brains department. Pat is convinced she could do a lot better with the place than their boss Norm Duncan is doing, so she works up a plan to usurp Norm, convincing Mac to rob the restaurant's safe and then murder Norm, using the robbery as a way of throwing the police off their trail. Though two stoners and a would-be fortune teller warn Mac that bad luck awaits him, he gathers his courage and goes through with his wife's scheme. At first, things seem to have gone just as Pat hoped, and after Norm's sons sell the restaurant to the McBeths (they pay for it with the money they stole from Norm), business takes off. But vegetarian police detective McDuff is convinced there's foul play at the new center of the fast food universe, and when the McBeths fear that fry cook Banco knows more than he's letting on, Mac takes charge in the plotting department and decides there may be more dead meat on the menu."
Dead Lenny,2006,"Comedy, Crime","Mobster Tony Thick is expecting $5 million in cash to be delivered by Lenny Long from Los Angeles. Lenny is a mule for the mob and he's gone missing with the cash - is he dead? No one knows. When Lenny is a no show, Thick sends Shady to L.A. to look for the missing cash. Shady has no idea of the crazies he's going to run into. Shady meets Lenny's baby-desperate wife Sally, his ditsy mistress Eve, his muscle-headed brother Louis, his quirky neurosurgeon Dr. Hooker and a crew of other nut jobs all looking for the missing cash. When Lenny finally shows up in a San Bernardino Hospital in an on-again/off-again coma everything is turned upside down and everyone is on the chase for their share of the cash."
Pantry Panic,1941,"Animation, Short, Comedy","Woody's friends warn him that the groundhog has predicted a blizzard. Unconcerned, Woody decides not to go South with his pals. Soon enough, the blizzard sweeps in and destroys the loony woodpecker's stash of food. Facing starvation, a glimmer of hope arrives in the form of a cat. The cat is also starving and it turns into a match of brawn and wits to see who eats who."
The Pink Panther,1963,"Comedy, Crime, Romance","The trademark of The Phantom, a renowned jewel thief, is a glove left at the scene of the crime. Inspector Clouseau, an expert on The Phantom's exploits, feels sure that he knows where The Phantom will strike next and leaves Paris for Switzerland, where the famous Lugashi jewel 'The Pink Panther' is going to be. However, he does not know who The Phantom really is, or for that matter who anyone else really is..."
